MATERIAL;;Etiquetas de fila;NOMBRE PRODUCTO;  PRECIO  ; TOTAL BOLSAS/CAJAS;TOTAL STAND BODEGA;TOTAL EXHIBICIÓN;TOTAL CARRITO;FALTA FACTU FEEAN;VENTA INTERNA FALTA SALIDA;VITRINAS EXTERIOR;INVENTARIO FISICO;INVENTARIO SAP;DIFERENCIA;VALOR INVENTARIO;DESCONTAR;INGRESAR;Observación
116000000000000013;0013;HOODIE ;BUZO CERRADO VERDE HOMBRE L; 126.000 ;;1;;;;;;1;1;0;$ 126.000;;;OK
116000000000000016;0016;HOODIE ;BUZO CERRADO VERDE HOMBRE XL; 126.000 ;;;;;;;;0;0;0;$ 0;;;OK
116000000000000385;0385;HOODIE;BUZO CERRADO VERDE HOMBRE XXL; 126.000 ;;3;;;;;;3;3;0;$ 378.000;;;OK
116000000000000022;0022;HOODIE ;BUZO CERRADO VERDE MUJER XS; 126.000 ;;1;;;;;;1;1;0;$ 126.000;;;OK
116000000000000020;0020;HOODIE ;BUZO CERRADO VERDE MUJER S; 126.000 ;;;;;;;;0;0;0;$ 0;;;OK
116000000000000019;0019;HOODIE ;BUZO CERRADO VERDE MUJER M; 126.000 ;;;;;;;;0;0;0;$ 0;;;OK
116000000000000018;0018;HOODIE ;BUZO CERRADO VERDE MUJER L; 126.000 ;;;;;;;;0;0;0;$ 0;;;OK
116000000000000021;0021;HOODIE ;BUZO CERRADO VERDE MUJER XL; 126.000 ;;;;;;;;0;0;0;$ 0;;;OK
116000000000000463;0463;HOODIE;HOODIE CERRADO AMARILLO TALLA 4; 115.900 ;;5;;;;;;5;5;0;$ 579.500;;;OK
116000000000000464;0464;HOODIE;HOODIE CERRADO AMARILLO TALLA 6; 115.900 ;;2;;;;;;2;2;0;$ 231.800;;;OK
116000000000000465;0465;HOODIE;HOODIE CERRADO AMARILLO TALLA 8; 115.900 ;;3;;;;;;3;3;0;$ 347.700;;;OK
116000000000000466;0466;HOODIE;HOODIE CERRADO AMARILLO TALLA 10; 115.900 ;;5;;;;;;5;5;0;$ 579.500;;;OK
116000000000000467;0467;HOODIE;HOODIE CERRADO AMARILLO TALLA 12; 115.900 ;;6;;;;;;6;6;0;$ 695.400;;;OK
116000000000000468;0468;HOODIE;HOODIE CERRADO AMARILLO TALLA 14; 115.900 ;;4;;;;;;4;4;0;$ 463.600;;;OK
116000000000000469;0469;HOODIE;HOODIE CERRADO AMARILLO TALLA 16; 115.900 ;;5;;;;;;5;5;0;$ 579.500;;;OK
116000000000000470;0470;HOODIE;HOODIE CERRADO MORADO TALLA 4; 115.900 ;;5;;;;;;5;5;0;$ 579.500;;;OK
116000000000000471;0471;HOODIE;HOODIE CERRADO MORADO TALLA 6; 115.900 ;;3;;;;;;3;3;0;$ 347.700;;;OK
116000000000000472;0472;HOODIE;HOODIE CERRADO MORADO TALLA 8; 115.900 ;;4;;;;;;4;4;0;$ 463.600;;;OK
116000000000000473;0473;HOODIE;HOODIE CERRADO MORADO TALLA 10; 115.900 ;;1;;;;;;1;1;0;$ 115.900;;;OK
116000000000000474;0474;HOODIE;HOODIE CERRADO MORADO TALLA 12; 115.900 ;;4;;;;;;4;4;0;$ 463.600;;;OK
116000000000000475;0475;HOODIE;HOODIE CERRADO MORADO TALLA 14; 115.900 ;;5;;;;;;5;5;0;$ 579.500;;;OK
116000000000000476;0476;HOODIE;HOODIE CERRADO MORADO TALLA 16; 115.900 ;;5;;;;;;5;5;0;$ 579.500;;;OK
116000000000000027;0027;ZIP;BUZO COMBINADO TURQUESA HOMBRE XS; 120.000 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000025;0025;ZIP;BUZO COMBINADO TURQUESA HOMBRE S; 120.000 ;0;1;0;0;0;0;0;1;1;0;$ 120.000;;;OK
116000000000000024;0024;ZIP;BUZO COMBINADO TURQUESA HOMBRE M; 120.000 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000023;0023;ZIP;BUZO COMBINADO TURQUESA HOMBRE L; 120.000 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000026;0026;ZIP;BUZO COMBINADO TURQUESA HOMBRE XL; 120.000 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000032;0032;ZIP;BUZO COMBINADO TURQUESA MUJER XS; 120.000 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000030;0030;ZIP;BUZO COMBINADO TURQUESA MUJER S; 120.000 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000029;0029;ZIP;BUZO COMBINADO TURQUESA MUJER M; 120.000 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000028;0028;ZIP;BUZO COMBINADO TURQUESA MUJER L; 120.000 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000031;0031;ZIP;BUZO COMBINADO TURQUESA MUJER XL; 120.000 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000037;0037;ZIP;BUZO COMBINADO VERDE HOMBRE XS; 110.200 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000035;0035;ZIP;BUZO COMBINADO VERDE HOMBRE S; 110.200 ;0;3;0;0;0;0;0;3;3;0;$ 330.600;;;OK
116000000000000034;0034;ZIP;BUZO COMBINADO VERDE HOMBRE M; 110.200 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000033;0033;ZIP;BUZO COMBINADO VERDE HOMBRE L; 110.200 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000036;0036;ZIP;BUZO COMBINADO VERDE HOMBRE XL; 110.200 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000042;0042;ZIP;BUZO COMBINADO VERDE MUJER XS; 110.200 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000040;0040;ZIP;BUZO COMBINADO VERDE MUJER S; 110.200 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000039;0039;ZIP;BUZO COMBINADO VERDE MUJER M; 110.200 ;0;1;0;0;0;0;0;1;1;0;$ 110.200;;;OK
116000000000000038;0038;ZIP;BUZO COMBINADO VERDE MUJER L; 110.200 ;0;0;0;0;0;0;0;0;1;1;$ 0;$ 110.200;;No se les pudo dar salida del inventario
116000000000000041;0041;ZIP;BUZO COMBINADO VERDE MUJER XL; 110.200 ;0;0;0;0;0;0;0;0;1;1;$ 0;$ 110.200;;No se les pudo dar salida del inventario
116000000000000102;0102;ZIP;ZIP HOODIE GRIS RATON XS; 139.900 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000100;0100;ZIP;ZIP HOODIE GRIS RATON S; 139.900 ;0;6;0;0;0;0;0;6;5;-1;$ 839.400;; 139.900 ;Falta esa und en el ZIP HOODIE NEGRO XL
116000000000000099;0099;ZIP;ZIP HOODIE GRIS RATON M; 139.900 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000098;0098;ZIP;ZIP HOODIE GRIS RATON L; 139.900 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000101;0101;ZIP;ZIP HOODIE GRIS RATON XL; 139.900 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000354;0354;ZIP;ZIP HOODIE GRIS XS; 139.900 ;0;5;1;0;0;0;0;6;5;-1;$ 839.400;; 139.900 ;Falta esa und en el ZIP HOODIE TURQUESA XL
116000000000000355;0355;ZIP;ZIP HOODIE GRIS M; 139.900 ;0;3;0;0;0;0;0;3;3;0;$ 419.700;;;OK
116000000000000356;0356;ZIP;ZIP HOODIE GRIS L; 139.900 ;0;1;0;0;0;0;0;1;0;-1;$ 139.900;; 139.900 ;Falta esa und en el ZIP HOODIE TURQUESA XL
116000000000000357;0357;ZIP;ZIP HOODIE GRIS XL; 139.900 ;0;12;0;0;0;0;0;12;12;0;$ 1.678.800;;;OK
116000000000000358;0358;ZIP;ZIP HOODIE GRIS XXL; 139.900 ;0;8;0;0;0;0;0;8;8;0;$ 1.119.200;;;OK
116000000000000107;0107;ZIP;ZIP HOODIE NEGRO XS; 139.900 ;0;2;1;0;0;0;0;3;3;0;$ 419.700;;;OK
116000000000000105;0105;ZIP;ZIP HOODIE NEGRO S; 139.900 ;0;10;0;0;0;0;0;10;10;0;$ 1.399.000;;;OK
116000000000000104;0104;ZIP;ZIP HOODIE NEGRO M; 139.900 ;0;3;0;0;0;0;0;3;3;0;$ 419.700;;;OK
116000000000000103;0103;ZIP;ZIP HOODIE NEGRO L; 139.900 ;0;4;0;0;0;0;0;4;4;0;$ 559.600;;;OK
116000000000000106;0106;ZIP;ZIP HOODIE NEGRO XL; 139.900 ;0;0;0;0;0;0;0;0;1;1;$ 0;$ 139.900;;Sobra esa und en el ZIP HOODIE GRIS RATON S
116000000000000359;0359;ZIP;ZIP HOODIE NEGRO XXL; 139.900 ;0;9;0;0;0;0;0;9;9;0;$ 1.259.100;;;OK
116000000000000348;0348;ZIP;ZIP HOODIE TURQUEZA XS; 139.900 ;0;3;0;0;0;0;0;3;3;0;$ 419.700;;;OK
116000000000000349;0349;ZIP;ZIP HOODIE TURQUEZA S; 139.900 ;0;7;0;0;0;0;0;7;7;0;$ 979.300;;;OK
116000000000000350;0350;ZIP;ZIP HOODIE TURQUEZA M; 139.900 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000351;0351;ZIP;ZIP HOODIE TURQUEZA L; 139.900 ;0;2;0;0;0;0;0;2;2;0;$ 279.800;;;OK
116000000000000352;0352;ZIP;ZIP HOODIE TURQUEZA XL; 139.900 ;0;0;0;0;0;0;0;0;2;2;$ 0;$ 279.800;;Sobran esas und en el ZIP HOODIE GRIS L y ZIP HOODIE GRIS XS
116000000000000353;0353;ZIP;ZIP HOODIE TURQUEZA XXL; 139.900 ;0;3;0;0;0;0;0;3;3;0;$ 419.700;;;OK
116000000000000560;0560;BUSO REDONDE;BUSO CUELLO RED NG ESTAMPADO EAN XS; 119.900 ;0;3;2;0;0;0;0;5;5;0;$ 599.500;;;OK
116000000000000520;0520;BUSO REDONDE;BUSO CUELLO RED NG ESTAMPADO EAN S; 119.900 ;0;2;1;0;0;0;0;3;3;0;$ 359.700;;;OK
116000000000000521;0521;BUSO REDONDE;BUSO CUELLO RED NG ESTAMPADO EAN M; 119.900 ;0;2;0;0;0;0;0;2;2;0;$ 239.800;;;OK
116000000000000522;0522;BUSO REDONDE;BUSO CUELLO RED NG ESTAMPADO EAN L; 119.900 ;0;3;1;0;0;0;0;4;4;0;$ 479.600;;;OK
116000000000000523;0523;BUSO REDONDE;BUSO CUELLO RED NG ESTAMPADO EAN XL; 119.900 ;0;4;0;0;0;0;0;4;4;0;$ 479.600;;;OK
116000000000000524;0524;BUSO REDONDE;BUSO CUELLO RED NG ESTAMPADO EAN XXL; 119.900 ;0;2;0;0;0;0;0;2;2;0;$ 239.800;;;OK
116000000000000561;0561;BUSO REDONDE;BUSO CUELLO RED BLANCO  ESTAMPADO EAN XS; 119.900 ;0;2;2;0;0;0;0;4;4;0;$ 479.600;;;OK
116000000000000525;0525;BUSO REDONDE;BUSO CUELLO RED BLANCO  ESTAMPADO EAN S; 119.900 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000526;0526;BUSO REDONDE;BUSO CUELLO RED BLANCO ESTAMPADO EAN M; 119.900 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000527;0527;BUSO REDONDE;BUSO CUELLO RED BLANCO ESTAMPADO EAN L; 119.900 ;0;3;0;0;0;0;0;3;3;0;$ 359.700;;;OK
116000000000000528;0528;BUSO REDONDE;BUSO CUELLO RED BLANCO ESTAMPADO EAN XL; 119.900 ;0;3;1;0;0;0;0;4;4;0;$ 479.600;;;OK
116000000000000529;0529;BUSO REDONDE;BUSO CUELLO RED BLANCO ESTAMPADO EAN XXL; 119.900 ;0;5;0;0;0;0;0;5;5;0;$ 599.500;;;OK
116000000000000562;0562;BUSO REDONDE;BUSO CUELLO RED  NEGRO LOGO ABEJITA XS; 119.900 ;0;7;1;0;0;0;0;8;8;0;$ 959.200;;;OK
116000000000000530;0530;BUSO REDONDE;BUSO CUELLO RED  NEGRO LOGO ABEJITA S; 119.900 ;0;6;1;0;0;0;0;7;7;0;$ 839.300;;;OK
116000000000000531;0531;BUSO REDONDE;BUSO CUELLO RED  NEGRO LOGO ABEJITA M; 119.900 ;0;6;0;0;0;0;0;6;6;0;$ 719.400;;;OK
116000000000000532;0532;BUSO REDONDE;BUSO CUELLO RED  NEGRO LOGO ABEJITA L; 119.900 ;0;6;0;0;0;0;1;7;7;0;$ 839.300;;;OK
116000000000000533;0533;BUSO REDONDE;BUSO CUELLO RED  NEGRO LOGO ABEJITA XL; 119.900 ;0;4;0;0;0;0;0;4;4;0;$ 479.600;;;OK
116000000000000534;0534;BUSO REDONDE;BUSO CUELLO RED  NEGRO LOGO ABEJITA XXL; 119.900 ;0;5;0;0;0;0;0;5;5;0;$ 599.500;;;OK
116000000000000563;0563;BUSO REDONDE;BUSO CUELLO RED ROSADO BORDADO EAN XS; 130.000 ;2;4;1;0;0;0;0;7;7;0;$ 910.000;;;OK
116000000000000564;0564;BUSO REDONDE;BUSO CUELLO RED ROSADO BORDADO EAN S; 130.000 ;0;0;0;1;;0;;1;1;0;$ 130.000;;;OK
116000000000000565;0565;BUSO REDONDE;BUSO CUELLO RED ROSADO BORDADO EAN M; 130.000 ;0;0;;;;;;0;0;0;$ 0;;;OK
116000000000000566;0566;BUSO REDONDE;BUSO CUELLO RED ROSADO BORDADO EAN L; 130.000 ;0;0;1;;;;;1;1;0;$ 130.000;;;OK
116000000000000567;0567;BUSO REDONDE;BUSO CUELLO RED ROSADO BORDADO EAN XL; 130.000 ;4;2;1;;;;;7;7;0;$ 910.000;;;OK
116000000000000568;0568;BUSO REDONDE;BUSO CUELLO RED ROSADO BORDADO EAN XXL; 130.000 ;5;2;3;;;;;10;10;0;$ 1.300.000;;;OK
116000000000000569;0569;BUSO REDONDE;BUSO CUELLO RED AMARILLO BORDADO EAN XS; 130.000 ;3;2;2;;;;;7;7;0;$ 910.000;;;OK
116000000000000570;0570;BUSO REDONDE;BUSO CUELLO RED AMARILLO BORDADO EAN S; 130.000 ;0;1;4;1;;;;6;6;0;$ 780.000;;;OK
116000000000000571;0571;BUSO REDONDE;BUSO CUELLO RED AMARILLO BORDADO EAN M; 130.000 ;1;4;;1;;;;6;6;0;$ 780.000;;;OK
116000000000000572;0572;BUSO REDONDE;BUSO CUELLO RED AMARILLO BORDADO EAN L; 130.000 ;1;2;;1;;;;4;4;0;$ 520.000;;;OK
116000000000000573;0573;BUSO REDONDE;BUSO CUELLO RED AMARILLO BORDADO EAN XL; 130.000 ;4;3;1;;;;;8;8;0;$ 1.040.000;;;OK
116000000000000574;0574;BUSO REDONDE;BUSO CUELLO RED AMARILLO BORDADO EAN XXL; 130.000 ;7;3;;;;;;10;10;0;$ 1.300.000;;;OK
116000000000000575;0575;BUSO REDONDE;BUSO CUELLO RED MORADO BORDADO EAN XS; 130.000 ;3;2;3;;;;;8;8;0;$ 1.040.000;;;OK
116000000000000576;0576;BUSO REDONDE;BUSO CUELLO RED MORADO BORDADO EAN S; 130.000 ;0;2;1;1;;;;4;4;0;$ 520.000;;;OK
116000000000000577;0577;BUSO REDONDE;BUSO CUELLO RED MORADO BORDADO EAN M; 130.000 ;0;0;2;1;;;1;4;4;0;$ 520.000;;;OK
116000000000000578;0578;BUSO REDONDE;BUSO CUELLO RED MORADO BORDADO EAN L; 130.000 ;3;2;1;1;;;;7;7;0;$ 910.000;;;OK
116000000000000579;0579;BUSO REDONDE;BUSO CUELLO RED MORADO BORDADO EAN XL; 130.000 ;4;3;1;;;;;8;8;0;$ 1.040.000;;;OK
116000000000000580;0580;BUSO REDONDE;BUSO CUELLO RED MORADO BORDADO EAN XXL; 130.000 ;4;2;;;;;;6;6;0;$ 780.000;;;OK
116000000000000581;0581;BUSO REDONDE;BUSO CUELLO RED AZUL BORDADO EAN XS; 130.000 ;3;2;1;;;;;6;6;0;$ 780.000;;;OK
116000000000000582;0582;BUSO REDONDE;BUSO CUELLO RED AZUL BORDADO EAN S; 130.000 ;2;3;1;1;;;;7;7;0;$ 910.000;;;OK
116000000000000583;0583;BUSO REDONDE;BUSO CUELLO RED AZUL BORDADO EAN M; 130.000 ;1;2;1;1;;;;5;5;0;$ 650.000;;;OK
116000000000000584;0584;BUSO REDONDE;BUSO CUELLO RED AZUL BORDADO EAN L; 130.000 ;1;3;;1;;;;5;5;0;$ 650.000;;;OK
116000000000000585;0585;BUSO REDONDE;BUSO CUELLO RED AZUL BORDADO EAN XL; 130.000 ;4;2;;;;;;6;6;0;$ 780.000;;;OK
116000000000000586;0586;BUSO REDONDE;BUSO CUELLO RED AZUL BORDADO EAN XXL; 130.000 ;4;3;2;;;;;9;9;0;$ 1.170.000;;;OK
116000000000000587;0587;BUSO REDONDE;BUSO CUELLO RED MENTA BORDADO EAN XS; 130.000 ;3;3;1;;;;;7;7;0;$ 910.000;;;OK
116000000000000588;0588;BUSO REDONDE;BUSO CUELLO RED MENTA BORDADO EAN S; 130.000 ;1;2;1;1;;;;5;5;0;$ 650.000;;;OK
116000000000000589;0589;BUSO REDONDE;BUSO CUELLO RED MENTA BORDADO EAN M; 130.000 ;1;5;;1;;;;7;7;0;$ 910.000;;;OK
116000000000000590;0590;BUSO REDONDE;BUSO CUELLO RED MENTA BORDADO EAN L; 130.000 ;2;2;2;1;;;;7;7;0;$ 910.000;;;OK
116000000000000591;0591;BUSO REDONDE;BUSO CUELLO RED MENTA BORDADO EAN XL; 130.000 ;5;4;;;;;;9;9;0;$ 1.170.000;;;OK
116000000000000592;0592;BUSO REDONDE;BUSO CUELLO RED MENTA BORDADO EAN XXL; 130.000 ;6;3;1;;;;;10;10;0;$ 1.300.000;;;OK
116000000000000391;0391;AGENDAS;AGENDA ABEJA; 45.000 ;34;18;4;0;0;0;0;56;56;0;$ 2.520.000;;;OK
116000000000000235;0235;AGENDAS;AGENDA COLIBRI; 33.900 ;0;11;1;0;0;0;0;12;12;0;$ 406.800;;;OK
116000000000000237;0237;AGENDAS;AGENDA ESPACIO; 33.900 ;0;7;3;0;0;0;0;10;10;0;$ 339.000;;;OK
116000000000000234;0234;AGENDAS;AGENDA MAR; 33.900 ;0;13;1;0;0;0;0;14;14;0;$ 474.600;;;OK
116000000000000233;0233;AGENDAS;AGENDA PERSONALIZADA; 33.900 ;0;24;4;0;0;0;0;28;28;0;$ 949.200;;;OK
116000000000000236;0236;AGENDAS;AGENDA WONDER; 29.900 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000732;0239;AGENDAS;AGENDA EAN;;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000743;0743;AGENDAS;AGENDA LEGACY; 37.000 ;0;44;4;0;;0;0;48;48;0;$ 1.776.000;;;OK
116000000000000744;0744;AGENDAS;AGENDA HUMANISE; 37.000 ;0;39;3;0;;0;1;43;43;0;$ 1.591.000;;;OK
116000000000000745;0745;AGENDAS;AGENDA BEE; 37.000 ;0;42;2;0;0;0;0;48;48;0;$ 1.776.000;;;OK
116000000000000109;0109;BOLIGRAFOS ;BOLIGRAFO LONDON GIRATORIO; 28.000 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000110;0110;BOLIGRAFOS ;BOLIGRAFO LONDON II; 30.000 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000108;0108;BOLIGRAFOS ;BOLIGRAFO MISISIPI; 24.000 ;0;7;0;0;0;0;0;7;7;0;$ 168.000;;;OK
116000000000000546;546;BOLIGRAFOS ;ESTILOGRAFO SAFARI; 149.000 ;0;0;4;0;0;0;0;4;4;0;$ 596.000;;;OK
116000000000000547;547;BOLIGRAFOS ;ROLLERBALL SAFARI; 129.000 ;0;0;1;0;0;0;0;1;1;0;$ 129.000;;;OK
116000000000000548;548;BOLIGRAFOS ;BOLIGRAFO SAFARI; 104.000 ;0;0;6;0;0;0;0;6;6;0;$ 624.000;;;OK
116000000000000549;549;BOLIGRAFOS ;PORTAMINAS SAFARI; 109.000 ;0;0;4;0;0;0;0;4;4;0;$ 436.000;;;OK
116000000000000550;550;BOLIGRAFOS ;BOLIGRAFO LOGO; 71.000 ;0;0;2;0;0;0;0;2;2;0;$ 142.000;;;OK
116000000000000551;551;BOLIGRAFOS ;BOLIGRAFO LOGO PLATA; 79.000 ;0;0;0;0;0;0;0;0;0;0;$ 0;;;OK
116000000000000552;552;BOLIGRAFOS ;BOLIGRAFO LOGO CEPILLADO; 129.000 ;0;0;0;0;;0;0;0;0;0;$ 0;;;OK
116000000000000553;553;BOLIGRAFOS ;PORTAMINAS LOGO PLATA; 79.000 ;0;0;2;0;0;0;0;2;2;0;$ 158.000;;;OK
116000000000000554;554;BOLIGRAFOS ;REPUESTO BOLIGRAFO - M16; 29.000 ;0;8;0;0;0;0;0;8;8;0;$ 232.000;;;OK
116000000000000555;555;BOLIGRAFOS ;REPUESTOS  PLUMAS - M63; 27.000 ;0;9;0;0;0;0;0;9;9;0;$ 243.000;;;OK
116000000000000556;556;BOLIGRAFOS ;REPUESTOS CARTUCHOS; 19.000 ;0;15;4;0;0;0;0;19;19;0;$ 361.000;;;OK
116000000000000386;0386;BOTILITOS;BOTILITO AMARILLO TIENDA EAN; 25.900 ;0;1;8;0;0;;;9;9;0;$ 233.100;;;OK
116000000000000000;0000;BOTILITOS;BOTILITO AZUL 500 ML; 25.900 ;0;0;0;0;0;;;0;0;0;$ 0;;;OK
116000000000000388;0388;BOTILITOS;BOTILITO BIGGY EAN; 50.000 ;0;0;2;0;0;;;2;2;0;$ 100.000;;;OK
116000000000000001;0001;BOTILITOS;BOTILITO BLANCO 750 ML; 35.900 ;;36;16;2;;;;54;54;0;$ 1.938.600;;;OK
116000000000000387;0387;BOTILITOS;BOTILITO MORADO TIENDA EAN; 33.800 ;0;1;9;0;0;;;10;10;0;$ 338.000;;;OK
116000000000000002;0002;BOTILITOS;BOTILITO VERDE 500 ML; 24.900 ;0;0;0;0;0;;;0;0;0;$ 0;;;OK
116000000000000536;0536;BOTILITOS;TERMO NEGRO LOGO EAN; 67.300 ;0;17;1;2;0;;1;21;21;0;$ 1.413.300;;;OK
116000000000000726;1070;BOTILITOS;TERMO GRIS;;0;0;0;0;0;;;0;0;0;$ 0;;;OK
116000000000000727;1604;BOTILITOS;TERMO BLANCO TIPO STANLEY; 89.726 ;0;22;2;2;0;0;1;27;27;0;$ 2.422.602;;;OK
116000000000000728;2138;BOTILITOS;TERMO COLOR PASTEL AMARILLO - ROSADO; 56.000 ;0;13;1;3;0;;1;18;18;0;$ 1.008.000;;;
116000000000000729;2672;BOTILITOS;TERMO COLOR PASTEL VERDE - AZUL; 56.000 ;0;17;1;3;0;;1;22;22;0;$ 1.232.000;;;OK
116000000000000730;3206;BOTILITOS;TERMO COLOR PASTEL MORADO; 56.000 ;0;9;1;3;0;;1;14;14;0;$ 784.000;;;OK
116000000000000339;0339;ECO;CAJA DE BAMBOO X4;                    -   ;0;0;0;0;0;;;0;0;0;;;;OK
116000000000000343;0343;ECO;CARGADOR BAMBOO SQUARE; 86.500 ;0;1;1;0;0;;;2;2;0;$ 173.000;;;OK
116000000000000346;0346;ECO;CLIP BAMBOO; 9.900 ;0;6;11;0;0;;2;19;19;0;$ 188.100;;;OK
116000000000000344;0344;ECO;LAPIZ ECO PEN; 5.000 ;0;26;27;0;0;;0;53;53;0;$ 265.000;;;OK
116000000000000345;0345;ECO;MUG BAMBOO 450ML; 96.900 ;0;27;5;0;0;;;32;32;0;$ 3.100.800;;;OK
116000000000000337;0337;ECO;MUG CON CUCHARA; 20.000 ;0;1;4;0;0;;;5;5;0;$ 100.000;;;OK
116000000000000340;0340;ECO;TORRE DE MADERA; 62.900 ;0;3;2;0;0;;;5;5;0;$ 314.500;;;OK
116000000000000336;0336;ECO;VASO BAMBOO II; 28.000 ;0;0;15;0;0;;0;15;15;0;$ 420.000;;;OK
116000000000000341;0341;ECO;SET DE CUBIERTOS BAMBOO; 45.000 ;0;10;1;0;0;;;11;11;0;$ 495.000;;;OK
116000000000000338;0338;ECO;SET MEMO PAD; 34.900 ;0;0;0;0;0;;;0;0;0;$ 0;;;OK
116000000000000342;0342;ECO;SPIKER BAMBOO ECO; 130.000 ;0;0;2;0;0;;;2;2;0;$ 260.000;;;OK
116000000000000226;0226;GORRAS;GORRA GRIS LETRAS; 33.000 ;0;0;8;0;0;0;0;8;10;2;$ 264.000;;;El proveedor tiene 2 por reparación
116000000000000225;0225;GORRAS;GORRA GRIS LOGO; 33.000 ;0;0;0;0;0;;;0;0;0;$ 0;;;OK
116000000000000228;0228;GORRAS;GORRA NEGRA LETRAS; 33.000 ;0;0;0;0;0;;;0;0;0;$ 0;;;OK
116000000000000227;0227;GORRAS;GORRA NEGRA LOGO; 33.000 ;0;0;0;0;0;;;0;0;0;$ 0;;;OK
116000000000000535;0535;GORRAS;GORRA BLANCA LOGO ; 33.000 ;0;0;10;0;0;;;10;10;0;$ 330.000;;;OK
116000000000000650 ;0650;GORRAS;GORRA RAICES;;0;0;0;0;0;;;0;0;0;$ 0;;;OK
116000000000000742;0742;GORRAS;GORRA VERDE EAN; 30.000 ;0;25;8;0;0;0;0;33;33;0;$ 990.000;;;OK
116000000000000740;0740;GORRAS;GORRA BEE GRIS; 28.000 ;0;0;5;0;0;;;5;5;0;$ 140.000;;;OK
116000000000000741;0741;GORRAS; GORRA BEE NEGRA; 28.000 ;0;8;5;0;0;;1;14;14;0;$ 392.000;;;OK
116000000000000209;0209;MUG;MUG AMARILLO; 16.900 ;0;6;3;0;0;;;9;9;0;$ 152.100;;;OK
116000000000000211;0211;MUG;MUG AZUL; 16.900 ;0;1;1;0;0;0;;2;2;0;$ 33.800;;;OK
116000000000000213;0213;MUG;MUG GRIS; 16.900 ;0;3;3;0;0;;;6;6;0;$ 101.400;;;OK
116000000000000208;0208;MUG;MUG MAGICO NEGRO; 29.000 ;0;12;11;0;0;0;0;23;23;0;$ 667.000;;;OK
116000000000000212;0212;MUG;MUG MORADO; 16.900 ;0;4;2;0;0;0;0;6;6;0;$ 101.400;;;OK
116000000000000210;0210;MUG;MUG VERDE; 16.900 ;0;0;3;0;0;0;;3;3;0;$ 50.700;;;OK
116000000000000461;0461;PARAGUAS;PARAGUAS AMARILLO; 60.000 ;0;68;;0;0;;;68;68;0;$ 4.080.000;;;OK
116000000000000093;0093;PARAGUAS;PARAGUAS DE PUNTOS; 120.000 ;0;0;7;0;0;0;;7;7;0;$ 840.000;;;OK
116000000000000121;0121;PARAGUAS;PARAGUAS EJECUTIVO NEGRO; 55.000 ;0;0;4;0;0;0;;4;4;0;$ 220.000;;;OK
116000000000000122;0122;PARAGUAS;PARAGUAS EJECUTIVO TURQUESA; 55.000 ;0;5;14;0;0;0;;19;19;0;$ 1.045.000;;;OK
116000000000000094;0094;PARAGUAS;PARAGUAS GRIS; 60.000 ;0;0;0;0;0;0;;0;0;0;$ 0;;;OK
116000000000000462;0462;PARAGUAS;PARAGUAS MORADO; 60.000 ;0;6;4;0;0;0;1;11;11;0;$ 660.000;;;OK
116000000000000425;0425;PELUCHE;PELUCHE MELI TIENDA EAN; 48.000 ;0;22;2;0;0;0;1;25;25;0;$ 1.200.000;;;OK
116000000000000593;0593;MELI GRADUADA;MELI GRADUADA; 50.000 ;0;8;3;0;0;0;;11;11;0;$ 550.000;;;OK
116000000000000238;0238;PINES;PINES; 9.900 ;0;29;6;0;0;0;;35;35;0;$ 346.500;;;OK
